neuron_type,n,loss,val_loss,Depth,NL Terms
silu,14,0.001525415,0.001710934,4,56
tanh,14,0.00272545,0.002945282,4,56
gelu,14,0.001440712,0.001626806,4,56
silu,14,0.002082997,0.002242208,4,56
tanh,14,0.001905943,0.00196473,4,56
gelu,14,0.002594893,0.002825345,4,56
silu,14,0.001196444,0.001275723,4,56
tanh,14,0.002020922,0.002162215,4,56
gelu,14,0.00115443,0.0012453,4,56
silu,14,0.001428903,0.001648832,4,56
tanh,14,0.002350134,0.002593627,4,56
gelu,14,0.000918622,0.001121541,4,56
silu,14,0.001943343,0.002016607,4,56
tanh,14,0.001629758,0.001736702,4,56
gelu,14,0.002187472,0.002461024,4,56
silu,14,0.002009018,0.002128459,4,56
tanh,14,0.003044941,0.003110545,4,56
gelu,14,0.001285977,0.001349205,4,56
silu,14,0.001219521,0.001342295,4,56
tanh,14,0.002553673,0.002726276,4,56
gelu,14,0.001513609,0.001705123,4,56
silu,14,0.002263426,0.002339285,4,56
tanh,14,0.003030737,0.003178942,4,56
gelu,14,0.001726441,0.001914399,4,56
silu,14,0.001955149,0.002298254,4,56
tanh,14,0.002352157,0.002350445,4,56
gelu,14,0.001195324,0.001218416,4,56
silu,14,0.000942999,0.001012643,4,56
tanh,14,0.002036845,0.002296583,4,56
gelu,14,0.002369205,0.002565461,4,56
silu,14,0.00171559,0.001896998,4,56
tanh,14,0.00245724,0.002862633,4,56
gelu,14,0.002395276,0.002744051,4,56
silu,14,0.001020406,0.001150045,4,56
tanh,14,0.003040439,0.003150294,4,56
gelu,14,0.001308155,0.001476235,4,56
silu,14,0.001239066,0.001472563,4,56
tanh,14,0.002229084,0.002403069,4,56
gelu,14,0.001030815,0.00118977,4,56
silu,14,0.002695672,0.003133324,4,56
tanh,14,0.003408955,0.003645492,4,56
gelu,14,0.0023727,0.002664643,4,56
silu,14,0.001741253,0.001900202,4,56
tanh,14,0.003479006,0.003865611,4,56
gelu,14,0.001646933,0.002008384,4,56
silu,14,0.002533107,0.002717913,4,56
tanh,14,0.004642844,0.005051217,4,56
gelu,14,0.001913571,0.002075404,4,56
silu,14,0.001264667,0.001446422,4,56
tanh,14,0.002388487,0.002616055,4,56
gelu,14,0.001157595,0.001192439,4,56
silu,14,0.001086354,0.001224327,4,56
tanh,14,0.002605541,0.002892166,4,56
gelu,14,0.0014985,0.001740111,4,56
silu,14,0.001318254,0.001464127,4,56
tanh,14,0.002597443,0.002711698,4,56
gelu,14,0.001731851,0.001930857,4,56
silu,14,0.001361584,0.001509043,4,56
tanh,14,0.002571291,0.002778936,4,56
gelu,14,0.001164916,0.001225567,4,56
silu,14,0.001109736,0.001139951,4,56
tanh,14,0.003937382,0.004614427,4,56
gelu,14,0.001547866,0.00189046,4,56
silu,14,0.001745162,0.001876592,4,56
tanh,14,0.001238055,0.001370075,4,56
gelu,14,0.001007484,0.001206918,4,56
silu,14,0.001473281,0.001667627,4,56
tanh,14,0.003373142,0.003602538,4,56
gelu,14,0.002259854,0.002543325,4,56
silu,14,0.001636971,0.001908472,4,56
tanh,14,0.000961212,0.001135131,4,56
gelu,14,0.001435333,0.001463004,4,56
silu,14,0.001197019,0.00128363,4,56
tanh,14,0.002705431,0.002826529,4,56
gelu,14,0.002625219,0.002631286,4,56
silu,14,0.00285536,0.00294864,4,56
tanh,15,0.002439717,0.002615086,4,60
gelu,15,0.001761477,0.002002319,4,60
silu,15,0.002044191,0.002150231,4,60
tanh,15,0.002548033,0.002799655,4,60
gelu,15,0.00111824,0.001275181,4,60
silu,15,0.001356111,0.001523107,4,60
tanh,15,0.0017029,0.001833205,4,60
gelu,15,0.000953531,0.001161739,4,60
silu,15,0.001315611,0.001406504,4,60
tanh,15,0.002213038,0.002519136,4,60
gelu,15,0.001118739,0.00124699,4,60
silu,15,0.001430332,0.001505472,4,60
tanh,15,0.002613767,0.002943404,4,60
gelu,15,0.001162633,0.001333432,4,60
silu,15,0.001958197,0.002100956,4,60
tanh,15,0.002531722,0.0028088,4,60
gelu,15,0.001353305,0.001474889,4,60
silu,15,0.001091366,0.001189749,4,60
tanh,15,0.002375692,0.002628127,4,60
gelu,15,0.002014181,0.002211022,4,60
silu,15,0.001301645,0.001350213,4,60
tanh,15,0.001872218,0.002038874,4,60
gelu,15,0.00115522,0.001357713,4,60
silu,15,0.001466214,0.001634992,4,60
tanh,15,0.003320292,0.003298155,4,60
gelu,15,0.001292084,0.001390178,4,60
silu,15,0.001831597,0.002052937,4,60
tanh,15,0.003019873,0.003399588,4,60
gelu,15,0.001705529,0.002022775,4,60
silu,15,0.001857426,0.002131642,4,60
tanh,15,0.003038884,0.003167469,4,60
gelu,15,0.00105068,0.001217088,4,60
silu,15,0.001311964,0.001419466,4,60
tanh,15,0.0019781,0.002367707,4,60
gelu,15,0.002032088,0.002336384,4,60
silu,15,0.002267988,0.002690596,4,60
tanh,15,0.002289877,0.002695621,4,60
gelu,15,0.001535904,0.00175368,4,60
silu,15,0.001187345,0.001204199,4,60
tanh,15,0.002431139,0.002747717,4,60
gelu,15,0.00174602,0.001893274,4,60
silu,15,0.001241384,0.001451198,4,60
tanh,15,0.002286014,0.00238221,4,60
gelu,15,0.000938539,0.001013997,4,60
silu,15,0.000971238,0.001090329,4,60
tanh,15,0.002597161,0.002677901,4,60
gelu,15,0.001205374,0.001258139,4,60
silu,15,0.001855896,0.002051632,4,60
tanh,15,0.002192524,0.002489601,4,60
gelu,15,0.000935987,0.001074241,4,60
silu,15,0.001177128,0.001375051,4,60
tanh,15,0.001540608,0.001637565,4,60
gelu,15,0.001279737,0.001494262,4,60
silu,15,0.002564642,0.002741285,4,60
tanh,15,0.003261304,0.003581434,4,60
gelu,15,0.001445236,0.001663056,4,60
silu,15,0.000918982,0.000935354,4,60
tanh,15,0.003060637,0.003293574,4,60
gelu,15,0.001267849,0.001407909,4,60
silu,15,0.00122699,0.00138653,4,60
tanh,15,0.001920623,0.002208705,4,60
gelu,15,0.003406668,0.003829862,4,60
silu,15,0.001413225,0.001514404,4,60
tanh,15,0.002132967,0.002455626,4,60
gelu,15,0.001846132,0.001870991,4,60
silu,15,0.001716091,0.002032866,4,60
tanh,15,0.002606571,0.002565289,4,60
gelu,15,0.00143963,0.001768693,4,60
silu,15,0.001261971,0.001405495,4,60
tanh,15,0.00268757,0.002979191,4,60
gelu,15,0.001824673,0.002015656,4,60
silu,15,0.002580017,0.002801609,4,60
tanh,15,0.002410202,0.002676385,4,60
gelu,15,0.001136901,0.001254193,4,60
silu,15,0.00129167,0.001297218,4,60
tanh,15,0.001912839,0.002070575,4,60
gelu,15,0.00114721,0.001301478,4,60
silu,15,0.00183555,0.001936443,4,60
tanh,15,0.00286969,0.003323473,4,60
gelu,15,0.001263767,0.001487343,4,60
silu,15,0.001195982,0.001311317,4,60
tanh,15,0.002041325,0.002235816,4,60
gelu,15,0.001254709,0.001373173,4,60
silu,15,0.001447125,0.001629924,4,60
tanh,15,0.003636229,0.003904026,4,60
gelu,15,0.002581613,0.002979016,4,60
silu,15,0.000934601,0.001069581,4,60
tanh,15,0.001689427,0.001800367,4,60
gelu,15,0.001302278,0.001456498,4,60
silu,15,0.001781414,0.002038501,4,60
tanh,15,0.001984006,0.002151503,4,60
gelu,15,0.001310977,0.001454981,4,60
silu,15,0.001286762,0.001427635,4,60
tanh,15,0.001632482,0.001715077,4,60
gelu,15,0.001460205,0.001623565,4,60
silu,15,0.001305457,0.001514627,4,60
tanh,15,0.001766446,0.002180233,4,60
gelu,15,0.001141452,0.001393162,4,60
silu,15,0.001894259,0.001959094,4,60
tanh,15,0.001367288,0.001467259,4,60
gelu,15,0.001263252,0.001288588,4,60
silu,15,0.001210118,0.001414461,4,60
tanh,15,0.002914776,0.003274543,4,60
gelu,15,0.000950714,0.001150074,4,60
silu,15,0.001496833,0.001598455,4,60
tanh,15,0.003174212,0.003438715,4,60
gelu,15,0.001466007,0.001587219,4,60
silu,15,0.00128214,0.001357331,4,60
tanh,15,0.002802417,0.003253651,4,60
gelu,15,0.001021718,0.001123807,4,60
silu,15,0.001671165,0.001858283,4,60
tanh,15,0.002256361,0.002590816,4,60
gelu,15,0.002082892,0.002150518,4,60
silu,15,0.001197889,0.001342157,4,60
tanh,15,0.002323011,0.002557411,4,60
gelu,15,0.001426184,0.001509942,4,60
silu,15,0.002369296,0.002493664,4,60
tanh,15,0.003052249,0.003206888,4,60
gelu,15,0.001228042,0.001293508,4,60
silu,15,0.000739684,0.00087686,4,60
tanh,16,0.002752941,0.0029885,4,64
gelu,16,0.001122695,0.001219734,4,64
silu,16,0.001182706,0.001296139,4,64
tanh,16,0.002777266,0.002889246,4,64
gelu,16,0.001420188,0.00158717,4,64
silu,16,0.001369462,0.001542286,4,64
tanh,16,0.002833832,0.00311943,4,64
gelu,16,0.000845352,0.00098865,4,64
silu,16,0.003259063,0.003679798,4,64
tanh,16,0.002766993,0.002964156,4,64
gelu,16,0.00131929,0.001405288,4,64
silu,16,0.001396342,0.001588373,4,64
tanh,16,0.003685049,0.004067899,4,64
gelu,16,0.00274413,0.002879168,4,64
silu,16,0.001224657,0.001332951,4,64
tanh,16,0.001993172,0.002081386,4,64
gelu,16,0.001215973,0.001345247,4,64
silu,16,0.001339324,0.001393801,4,64
tanh,16,0.00277765,0.003020582,4,64
gelu,16,0.001337535,0.001495606,4,64
silu,16,0.00238536,0.00268426,4,64
tanh,16,0.002458414,0.002537938,4,64
gelu,16,0.001158157,0.001319667,4,64
silu,16,0.001320921,0.001501259,4,64
tanh,16,0.002481234,0.002777847,4,64
gelu,16,0.001263006,0.001390222,4,64
silu,16,0.001870726,0.002096993,4,64
tanh,16,0.00251049,0.002843691,4,64
gelu,16,0.000859443,0.001074931,4,64
silu,16,0.001775521,0.001895791,4,64
tanh,16,0.002501947,0.002758189,4,64
gelu,16,0.00120314,0.00140081,4,64
silu,16,0.001071263,0.001210872,4,64
tanh,16,0.00207905,0.002148085,4,64
gelu,16,0.000857208,0.000931926,4,64
silu,16,0.001084143,0.001201314,4,64
tanh,16,0.002070701,0.002221725,4,64
gelu,16,0.00147008,0.001621796,4,64
silu,16,0.001560139,0.001721059,4,64
tanh,16,0.001815317,0.001977174,4,64
gelu,16,0.001262304,0.001414645,4,64
silu,16,0.00283913,0.003106151,4,64
tanh,16,0.002457642,0.0025633,4,64
gelu,16,0.00119794,0.001404172,4,64
silu,16,0.001247013,0.001311825,4,64
tanh,16,0.001914108,0.001996849,4,64
gelu,16,0.001385547,0.001506776,4,64
silu,16,0.001225261,0.001437901,4,64
tanh,16,0.001453577,0.001491779,4,64
gelu,16,0.001163011,0.001350627,4,64
silu,16,0.001464511,0.001620167,4,64
tanh,16,0.002914664,0.002922311,4,64
gelu,16,0.002300811,0.002688887,4,64
silu,16,0.001297306,0.001489064,4,64
tanh,16,0.001546631,0.00172516,4,64
gelu,16,0.00157049,0.001656265,4,64
silu,16,0.001450196,0.001813077,4,64
tanh,16,0.002705962,0.003062832,4,64
gelu,16,0.001417328,0.001403588,4,64
silu,16,0.001281607,0.001454378,4,64
tanh,16,0.00269702,0.002997067,4,64
gelu,16,0.001196389,0.001405031,4,64
silu,16,0.001737744,0.001922797,4,64
tanh,16,0.001535806,0.001662514,4,64
gelu,16,0.001091498,0.001209897,4,64
silu,16,0.002318847,0.002438682,4,64
tanh,16,0.002087674,0.002203636,4,64
gelu,16,0.001418347,0.001667286,4,64
silu,16,0.001801556,0.001929904,4,64
tanh,16,0.002882923,0.003164778,4,64
gelu,16,0.001483293,0.001832805,4,64
silu,16,0.001128765,0.00119934,4,64
tanh,16,0.003017737,0.003274988,4,64
gelu,16,0.001554075,0.001646781,4,64
silu,16,0.002605643,0.002697674,4,64
tanh,16,0.00221328,0.002445443,4,64
gelu,16,0.00120958,0.001323248,4,64
silu,16,0.001162195,0.001253593,4,64
tanh,16,0.002338603,0.002504398,4,64
gelu,16,0.001001924,0.001126946,4,64
silu,16,0.001368584,0.001662889,4,64
tanh,16,0.002234596,0.002506955,4,64
gelu,16,0.001296354,0.001391591,4,64
silu,16,0.001713359,0.001894613,4,64
tanh,16,0.001946133,0.00212488,4,64
gelu,16,0.001565199,0.001598474,4,64
silu,16,0.003106928,0.003736747,4,64
tanh,16,0.002729424,0.003144329,4,64
gelu,16,0.000780445,0.000948002,4,64
silu,16,0.001917257,0.002126902,4,64
tanh,16,0.002499381,0.002830481,4,64
gelu,16,0.001533832,0.001674688,4,64
silu,16,0.000890088,0.001032563,4,64
tanh,16,0.001761539,0.001864494,4,64
gelu,16,0.001635937,0.001826498,4,64
silu,16,0.00175416,0.001935563,4,64
tanh,16,0.002300649,0.002407097,4,64
gelu,16,0.001005439,0.001055341,4,64
silu,16,0.001431958,0.001634801,4,64
tanh,16,0.002885287,0.003098075,4,64
gelu,16,0.001133525,0.001339988,4,64
silu,16,0.001663296,0.001849929,4,64
tanh,16,0.001970333,0.002125917,4,64
gelu,16,0.001075523,0.0012497,4,64
silu,16,0.001270573,0.001458708,4,64
tanh,16,0.002279389,0.002483882,4,64
gelu,16,0.001566729,0.00177891,4,64
silu,16,0.000925986,0.001004869,4,64
tanh,16,0.002608478,0.002737963,4,64
gelu,16,0.001849837,0.002228823,4,64
silu,16,0.001256174,0.001399896,4,64
tanh,16,0.002127166,0.002405489,4,64
gelu,16,0.000694432,0.000856389,4,64
silu,16,0.001566062,0.001655874,4,64
tanh,16,0.003012443,0.003165197,4,64
gelu,16,0.001869968,0.002181897,4,64
silu,16,0.001097016,0.001236553,4,64
tanh,16,0.001798316,0.002179201,4,64
gelu,16,0.000971748,0.001107348,4,64
silu,16,0.001813367,0.002137525,4,64
tanh,17,0.003364145,0.003729285,4,68
gelu,17,0.001279491,0.00137483,4,68
silu,17,0.001259379,0.001553298,4,68
tanh,17,0.003861302,0.004398536,4,68
gelu,17,0.002144617,0.002116653,4,68
silu,17,0.00120236,0.001418311,4,68
tanh,17,0.002326501,0.002786451,4,68
gelu,17,0.001051051,0.001127205,4,68
silu,17,0.002113553,0.002318441,4,68
tanh,17,0.002776902,0.002943729,4,68
gelu,17,0.001206076,0.001496933,4,68
silu,17,0.002492283,0.002475241,4,68
tanh,17,0.002292732,0.002417307,4,68
gelu,17,0.001116512,0.0012698,4,68
silu,17,0.00118709,0.001480622,4,68
tanh,17,0.002416721,0.002890416,4,68
gelu,17,0.001392138,0.001489349,4,68
silu,17,0.001048071,0.001110933,4,68
tanh,17,0.00254598,0.002843898,4,68
gelu,17,0.001271053,0.001417949,4,68
silu,17,0.001411599,0.001510689,4,68
tanh,17,0.002559089,0.002689135,4,68
gelu,17,0.002533454,0.002959706,4,68
silu,17,0.001474049,0.001696,4,68
tanh,17,0.002937238,0.003108554,4,68
gelu,17,0.000867457,0.001114433,4,68
silu,17,0.001208602,0.001515596,4,68
tanh,17,0.00244367,0.002694435,4,68
gelu,17,0.001298298,0.0014135,4,68
silu,17,0.001531916,0.001755983,4,68
tanh,17,0.001486387,0.001561768,4,68
gelu,17,0.000772405,0.000869771,4,68
silu,17,0.001374174,0.001520075,4,68
tanh,17,0.003207224,0.003238488,4,68
gelu,17,0.001962082,0.002488737,4,68
silu,17,0.001331394,0.00141137,4,68
tanh,17,0.002190953,0.002588372,4,68
gelu,17,0.001429464,0.001583279,4,68
silu,17,0.00178279,0.001961529,4,68
tanh,17,0.00284759,0.002968869,4,68
gelu,17,0.001349039,0.001426306,4,68
silu,17,0.004681249,0.005348409,4,68
tanh,17,0.002264237,0.002594854,4,68
gelu,17,0.001189199,0.001336336,4,68
silu,17,0.001614067,0.001734878,4,68
tanh,17,0.001891181,0.002154724,4,68
gelu,17,0.001276018,0.001431856,4,68
silu,17,0.001848477,0.001993922,4,68
tanh,17,0.003602786,0.003837924,4,68
gelu,17,0.000871084,0.001166035,4,68
silu,17,0.002422121,0.002789971,4,68
tanh,17,0.002297112,0.002401682,4,68
gelu,17,0.000919518,0.001063714,4,68
silu,17,0.001295333,0.001328539,4,68
tanh,17,0.001983579,0.002167369,4,68
gelu,17,0.001324053,0.001373191,4,68
silu,17,0.00146506,0.001661565,4,68
tanh,17,0.002811809,0.003004328,4,68
gelu,17,0.001115615,0.001354836,4,68
silu,17,0.001417637,0.001593016,4,68
tanh,17,0.001785338,0.002045685,4,68
gelu,17,0.001169651,0.001481037,4,68
silu,17,0.001391413,0.001420327,4,68
tanh,17,0.002730475,0.003024675,4,68
gelu,17,0.001710498,0.00185242,4,68
silu,17,0.00188849,0.00212408,4,68
tanh,17,0.002327314,0.002647674,4,68
gelu,17,0.000979029,0.001159192,4,68
silu,17,0.002496875,0.002687156,4,68
tanh,17,0.002635732,0.002945269,4,68
gelu,17,0.002601921,0.002620179,4,68
silu,17,0.001269148,0.001434557,4,68
tanh,17,0.002979394,0.003231128,4,68
gelu,17,0.00090149,0.001048802,4,68
silu,17,0.00188073,0.002029855,4,68
tanh,17,0.002703383,0.002984763,4,68
gelu,17,0.001036265,0.00121007,4,68
silu,17,0.002541922,0.002926468,4,68
tanh,17,0.00310631,0.003514286,4,68
gelu,17,0.001192597,0.001391919,4,68
silu,17,0.001106014,0.001217556,4,68
tanh,17,0.002799724,0.002985666,4,68
gelu,17,0.00170236,0.002165695,4,68
silu,17,0.003906739,0.004312556,4,68
tanh,17,0.001936216,0.00202252,4,68
gelu,17,0.001026612,0.001319169,4,68
silu,17,0.001370357,0.001586413,4,68
tanh,17,0.002293412,0.002445519,4,68
gelu,17,0.001339713,0.001460968,4,68
silu,17,0.001568171,0.001650148,4,68
tanh,17,0.003332401,0.003426193,4,68
gelu,17,0.002387586,0.002749307,4,68
silu,17,0.002116204,0.002374457,4,68
tanh,17,0.002407423,0.002769431,4,68
gelu,17,0.002800815,0.003091085,4,68
silu,17,0.001286183,0.001415285,4,68
tanh,17,0.002793972,0.003042257,4,68
gelu,17,0.001267608,0.001390455,4,68
silu,17,0.001567411,0.001659519,4,68
tanh,17,0.003372451,0.003569645,4,68
gelu,17,0.001702089,0.001791328,4,68
silu,17,0.001581335,0.001735002,4,68
tanh,17,0.002647359,0.002789316,4,68
gelu,17,0.001288186,0.001412587,4,68
silu,17,0.001959182,0.002325472,4,68
tanh,17,0.002057489,0.002147916,4,68
gelu,17,0.001235926,0.001260826,4,68
silu,17,0.001079862,0.001191196,4,68
tanh,17,0.002550214,0.002683898,4,68
gelu,17,0.002194121,0.002265455,4,68
silu,17,0.001283236,0.001351939,4,68
tanh,17,0.001643363,0.001818649,4,68
gelu,17,0.0009728,0.001053262,4,68
silu,17,0.002312119,0.002641761,4,68
tanh,17,0.002035115,0.002458303,4,68
gelu,17,0.001457542,0.001669641,4,68
silu,17,0.000697398,0.000825736,4,68
tanh,17,0.002260125,0.002604807,4,68
gelu,17,0.00098507,0.001136629,4,68
silu,17,0.001652208,0.001982689,4,68
tanh,18,0.001212778,0.001305133,4,72
gelu,18,0.001571305,0.001683767,4,72
silu,18,0.001188489,0.001271682,4,72
tanh,18,0.001209426,0.001426506,4,72
gelu,18,0.001382036,0.001374326,4,72
silu,18,0.001732901,0.001819032,4,72
tanh,18,0.001679425,0.001891597,4,72
gelu,18,0.001340626,0.001625821,4,72
silu,18,0.001061833,0.001207594,4,72
tanh,18,0.003190144,0.003612261,4,72
gelu,18,0.001355059,0.001613623,4,72
silu,18,0.002494761,0.002542531,4,72
tanh,18,0.002667172,0.002777099,4,72
gelu,18,0.001308564,0.001449602,4,72
silu,18,0.001200559,0.001229491,4,72
tanh,18,0.002276467,0.002582637,4,72
gelu,18,0.001643656,0.00189207,4,72
silu,18,0.000899099,0.001003292,4,72
tanh,18,0.002819353,0.003180171,4,72
gelu,18,0.001368289,0.001447686,4,72
silu,18,0.001039401,0.001116585,4,72
tanh,18,0.002325473,0.002580988,4,72
gelu,18,0.003201934,0.003324782,4,72
silu,18,0.001979417,0.002055436,4,72
tanh,18,0.001915273,0.002049325,4,72
gelu,18,0.001696881,0.001780745,4,72
silu,18,0.001176286,0.001347097,4,72
tanh,18,0.00260897,0.003008543,4,72
gelu,18,0.001253332,0.001303174,4,72
silu,18,0.000928136,0.001026024,4,72
tanh,18,0.002093514,0.002256609,4,72
gelu,18,0.001273632,0.001432828,4,72
silu,18,0.001926532,0.002002227,4,72
tanh,18,0.002771964,0.00295255,4,72
gelu,18,0.000865392,0.001011158,4,72
silu,18,0.001029004,0.001097504,4,72
tanh,18,0.002181873,0.002363843,4,72
gelu,18,0.001112091,0.001181948,4,72
silu,18,0.002918959,0.003270169,4,72
tanh,18,0.002239839,0.002434975,4,72
gelu,18,0.00144235,0.001659243,4,72
silu,18,0.001567157,0.001764367,4,72
tanh,18,0.00162476,0.001845966,4,72
gelu,18,0.002169359,0.002764147,4,72
silu,18,0.001320439,0.001496235,4,72
tanh,18,0.003349968,0.00352528,4,72
gelu,18,0.001205994,0.001427993,4,72
silu,18,0.000799667,0.000862731,4,72
tanh,18,0.001523464,0.00178139,4,72
gelu,18,0.000918165,0.001062301,4,72
silu,18,0.00118104,0.001286669,4,72
tanh,18,0.003131847,0.003656015,4,72
gelu,18,0.001032309,0.001178182,4,72
silu,18,0.001582884,0.001773217,4,72
tanh,18,0.002862851,0.003325624,4,72
gelu,18,0.001079579,0.001233886,4,72
silu,18,0.002090465,0.002342804,4,72
tanh,18,0.001614178,0.00183153,4,72
gelu,18,0.000782415,0.000917251,4,72
silu,18,0.002011039,0.002135596,4,72
tanh,18,0.002223599,0.002375835,4,72
gelu,18,0.001096979,0.001274644,4,72
silu,18,0.001533908,0.001706133,4,72
tanh,18,0.00194003,0.002248104,4,72
gelu,18,0.001210893,0.00118231,4,72
silu,18,0.0014273,0.001560746,4,72
tanh,18,0.002362947,0.002663667,4,72
gelu,18,0.001387667,0.001590004,4,72
silu,18,0.00136678,0.001615298,4,72
tanh,18,0.002123904,0.002441783,4,72
gelu,18,0.00128046,0.001564062,4,72
silu,18,0.001193485,0.001377561,4,72
tanh,18,0.002198633,0.002824379,4,72
gelu,18,0.001096887,0.001139015,4,72
silu,18,0.001037148,0.001213538,4,72
tanh,18,0.002823402,0.002951653,4,72
gelu,18,0.001051977,0.001245268,4,72
silu,18,0.001302837,0.001253386,4,72
tanh,18,0.003320272,0.003674582,4,72
gelu,18,0.001034742,0.001166728,4,72
silu,18,0.000932985,0.00103525,4,72
tanh,18,0.002739272,0.002714383,4,72
gelu,18,0.000793351,0.000919428,4,72
silu,18,0.001237361,0.001474635,4,72
tanh,18,0.00191518,0.002135031,4,72
gelu,18,0.001303744,0.001334207,4,72
silu,18,0.001735867,0.00204626,4,72
tanh,18,0.003283221,0.003674842,4,72
gelu,18,0.000877515,0.00102571,4,72
silu,18,0.001076706,0.00124973,4,72
tanh,18,0.003313728,0.003625137,4,72
gelu,18,0.002225382,0.002459429,4,72
silu,18,0.001440107,0.001554134,4,72
tanh,18,0.002518737,0.002708815,4,72
gelu,18,0.001919282,0.002074213,4,72
silu,18,0.001515809,0.001665239,4,72
tanh,18,0.003049338,0.003199261,4,72
gelu,18,0.001990335,0.002266044,4,72
silu,18,0.000897881,0.001041182,4,72
tanh,18,0.002324281,0.002637365,4,72
gelu,18,0.001313907,0.001474182,4,72
silu,18,0.001047469,0.001178088,4,72
tanh,18,0.002195193,0.002385622,4,72
gelu,18,0.001405532,0.001660131,4,72
silu,18,0.001490626,0.001583287,4,72
tanh,18,0.002605302,0.002800215,4,72
gelu,18,0.002028111,0.002310351,4,72
silu,18,0.002372018,0.002489024,4,72
tanh,18,0.003344641,0.003529179,4,72
gelu,18,0.001264074,0.001519803,4,72
silu,18,0.001193666,0.001325651,4,72
tanh,18,0.002496957,0.002584417,4,72
gelu,18,0.002500846,0.002678086,4,72
silu,18,0.001624268,0.001873613,4,72
